price,address,zipcode,Date,beds,bath,sq_ft,boro,Employed,Unemployed,income above 100k,income below 100k
640000,"60 Sutton Pl S #2HS, New York, NY 10022",10022,8/14/19,1,1,825,New York County,879665,31973,300250,594060
2850000,"959 1st Ave #26L, New York, NY 10022",10022,8/12/19,2,2,1442,New York County,879665,31973,300250,594060
435000,"60 Sutton Pl S #12IN, New York, NY 10022",10022,8/12/19,0,0,0,New York County,879665,31973,300250,594060
3000000,"502 Park Ave APT 19D, New York, NY 10022",10022,8/9/19,2,3,2300,New York County,879665,31973,300250,594060
1650000,"400 E 56th St APT 7H, New York, NY 10022",10022,8/9/19,3,2,1503,New York County,879665,31973,300250,594060
940000,"411 E 57th St APT 12D, New York, NY 10022",10022,8/8/19,2,2,0,New York County,879665,31973,300250,594060
950000,"303 E 57th St APT 36B, New York, NY 10022",10022,8/8/19,3,3,1800,New York County,879665,31973,300250,594060
650000,"419 E 57th St APT 3E, New York, NY 10022",10022,8/7/19,1,1,850,New York County,879665,31973,300250,594060
3420000,"207 E 57th St APT 28A, New York, NY 10022",10022,8/7/19,3,3,1795,New York County,879665,31973,300250,594060
750000,"60 Sutton Pl S #12HN, New York, NY 10022",10022,8/6/19,1,1,0,New York County,879665,31973,300250,594060
710000,"60 Sutton Pl S #10NN, New York, NY 10022",10022,8/6/19,1,1,0,New York County,879665,31973,300250,594060
620000,"434 E 52nd St APT 4D, New York, NY 10022",10022,8/5/19,1,1,950,New York County,879665,31973,300250,594060
1330000,"401 E 60th St APT 10C, New York, NY 10022",10022,8/2/19,2,2,1109,New York County,879665,31973,300250,594060
555000,"425 E 51st St APT 9F, New York, NY 10022",10022,8/2/19,0,0,0,New York County,879665,31973,300250,594060
3900000,"400 E 51st St APT 27A, New York, NY 10022",10022,8/2/19,3,4,2303,New York County,879665,31973,300250,594060
995000,"345 E 50th St APT 5A, New York, NY 10022",10022,8/1/19,1,2,924,New York County,879665,31973,300250,594060
1850000,"245 E 54th St #30LM, New York, NY 10022",10022,8/1/19,3,2,1600,New York County,879665,31973,300250,594060
2280000,"117 E 57th St APT 35A, New York, NY 10022",10022,8/1/19,2,3,1831,New York County,879665,31973,300250,594060
1590000,"60 Sutton Pl S APT 3CS, New York, NY 10022",10022,8/1/19,3,2,0,New York County,879665,31973,300250,594060
750000,"320 E 54th St APT 10B, New York, NY 10022",10022,8/1/19,0,0,690,New York County,879665,31973,300250,594060
967500,"250 E 54th St APT 5D, New York, NY 10022",10022,7/31/19,1,2,788,New York County,879665,31973,300250,594060
475000,"240 E 55th St APT 2A, New York, NY 10022",10022,7/30/19,1,1,0,New York County,879665,31973,300250,594060
930000,"45 Sutton Pl S APT 9G, New York, NY 10022",10022,7/30/19,Studio,,510547,New York County,879665,31973,300250,594060
590000,"60 Sutton Pl S #3MN, New York, NY 10022",10022,7/29/19,1,1,0,New York County,879665,31973,300250,594060
515000,"414 E 52nd St APT 8D, New York, NY 10022",10022,7/29/19,Studio,,675,New York County,879665,31973,300250,594060
1500000,"400 E 56th St APT 19B, New York, NY 10022",10022,7/29/19,2,2,1600,New York County,879665,31973,300250,594060
1620000,"310 E 53rd St #4, New York, NY 10022",10022,7/26/19,0,0,1749,New York County,879665,31973,300250,594060
645000,"337 E 50th St APT 5-A, New York, NY 10022",10022,7/26/19,1,1,800,New York County,879665,31973,300250,594060
1070000,"117 E 57th St APT 25G, New York, NY 10022",10022,7/26/19,1,1,704,New York County,879665,31973,300250,594060
1620000,"502 Park Ave APT 11F, New York, NY 10022",10022,7/25/19,1,1,730,New York County,879665,31973,300250,594060
9840000,"126 E 57th St, New York, NY 10022",10022,7/24/19,0,0,5960,New York County,879665,31973,300250,594060
905000,"235 E 57th St APT 17E, New York, NY 10022",10022,7/24/19,2,1,900,New York County,879665,31973,300250,594060
2600000,"401 E 60th St APT 38C, New York, NY 10022",10022,7/24/19,3,4,1958,New York County,879665,31973,300250,594060
76900000,"129 E 56th St, New York, NY 10022",10022,7/24/19,1266,,0,New York County,879665,31973,300250,594060
995000,"45 Sutton Pl S APT 10B, New York, NY 10022",10022,7/24/19,2,2,1500,New York County,879665,31973,300250,594060
1750000,"207 East 57th St. #5/6A, New York, NY 10022",10022,7/23/19,2,3,1230,New York County,879665,31973,300250,594060
8970000,"500 Park Ave APT 36B, New York, NY 10022",10022,7/22/19,0,0,1998,New York County,879665,31973,300250,594060
905000,"45 Sutton Pl S APT 17G, New York, NY 10022",10022,7/22/19,1,1.5,1100,New York County,879665,31973,300250,594060
8970000,"500 Park Ave APT 36A, New York, NY 10022",10022,7/22/19,0,0,2650,New York County,879665,31973,300250,594060
442500,"211 E 53rd St, New York, NY 10022",10022,7/22/19,0,0,126021,New York County,879665,31973,300250,594060
920000,"20 Sutton Pl S APT 4A, New York, NY 10022",10022,7/19/19,3,2.5,1400,New York County,879665,31973,300250,594060
1170000,"200 E 58th St APT 6A, New York, NY 10022",10022,7/19/19,2,1,875,New York County,879665,31973,300250,594060
1570000,"641 5th Ave #44C, New York, NY 10022",10022,7/19/19,1,1,883,New York County,879665,31973,300250,594060
175000,"320 E 57th St APT 12, New York, NY 10022",10022,7/19/19,0,0,0,New York County,879665,31973,300250,594060
782000,"415 E 52nd St APT 1HC, New York, NY 10022",10022,7/19/19,1,1,1250,New York County,879665,31973,300250,594060
1110000,"422 E 51st St #1C, New York, NY 10022",10022,7/19/19,0,0,0,New York County,879665,31973,300250,594060
3450000,"60 E 55th St APT 17D, New York, NY 10022",10022,7/18/19,0,0,940,New York County,879665,31973,300250,594060
3450000,"60 E 55th St APT 17A, New York, NY 10022",10022,7/18/19,0,0,900,New York County,879665,31973,300250,594060
725000,"415 E 52nd St APT 1CB, New York, NY 10022",10022,7/17/19,2,1,1035,New York County,879665,31973,300250,594060
2350000,"25 Sutton #10ML, South, NY 10022",10022,7/17/19,3,3,2600,New York County,879665,31973,300250,594060
290000,"332 E 53rd St APT 5F, New York, NY 10022",10022,7/17/19,0,1,0,New York County,879665,31973,300250,594060
835000,"400 E 56th St APT 29O, New York, NY 10022",10022,7/17/19,1,1.5,917,New York County,879665,31973,300250,594060
2500000,"60 Sutton Pl S #9CN, New York, NY 10022",10022,7/17/19,3,2,0,New York County,879665,31973,300250,594060
550000,"415 E 52nd St APT 1EB, New York, NY 10022",10022,7/17/19,2,1,0,New York County,879665,31973,300250,594060
1790000,"45 Sutton Pl S APT 15E, New York, NY 10022",10022,7/16/19,Studio,,510547,New York County,879665,31973,300250,594060
675000,"424 E 52nd St APT 9E, New York, NY 10022",10022,7/16/19,1,1,0,New York County,879665,31973,300250,594060
628000,"303 East 57 Street #26G, New York, NY 10022",10022,7/15/19,2,2,1200,New York County,879665,31973,300250,594060
1040000,"419 E 57th St APT 7F, New York, NY 10022",10022,7/12/19,2,2,1350,New York County,879665,31973,300250,594060
1170000,"2 E 55th St #1109, New York, NY 10022",10022,7/12/19,Studio,,485,New York County,879665,31973,300250,594060
855000,"400 E 56th St APT 22O, New York, NY 10022",10022,7/12/19,1,2,0,New York County,879665,31973,300250,594060
1080000,"2 E 55th St #1111, New York, NY 10022",10022,7/12/19,Studio,,455,New York County,879665,31973,300250,594060
1190000,"400 E 52nd St, New York, NY 10022",10022,7/12/19,0,0,0,New York County,879665,31973,300250,594060
550000,"415 E 52nd St APT 1EB, New York, NY 10022",10022,7/11/19,2,1,430000,New York County,879665,31973,300250,594060
1200000,"45 Sutton Pl S APT 19H, New York, NY 10022",10022,7/11/19,2,2,1500,New York County,879665,31973,300250,594060
13000000,"16 Sutton Sq, New York, NY 10022",10022,7/10/19,5,5,4400,New York County,879665,31973,300250,594060
725000,"415 E 52nd St APT 1CB, New York, NY 10022",10022,7/9/19,Studio,,430000,New York County,879665,31973,300250,594060
3200000,"641 5th Ave #37G, New York, NY 10022",10022,7/9/19,0,0,1521,New York County,879665,31973,300250,594060
2200000,"444 52nd Street #MAISONETTE, New York, NY 10022",10022,7/9/19,3,3,2300,New York County,879665,31973,300250,594060
831750,"419 E 57th St APT 3D, New York, NY 10022",10022,7/9/19,1,1.5,0,New York County,879665,31973,300250,594060
725000,"300 E 59th St APT 2403, New York, NY 10022",10022,7/9/19,1,1,850,New York County,879665,31973,300250,594060
800000,"227 E 57th St APT 14C, New York, NY 10022",10022,7/9/19,1,1,785,New York County,879665,31973,300250,594060
2300000,"425 E 58th St APT 36G, New York, NY 10022",10022,7/9/19,2,3,1800,New York County,879665,31973,300250,594060
3250000,"959 1st Ave #11A, New York, NY 10022",10022,7/9/19,3,3,1947,New York County,879665,31973,300250,594060
22500000,"515 Park Ave APT 27, New York, NY 10022",10022,7/9/19,0,0,3228,New York County,879665,31973,300250,594060
1300000,"430 E 57th St APT 7A, New York, NY 10022",10022,7/9/19,2,3,0,New York County,879665,31973,300250,594060
2500000,"401 E 60th St APT 31C, New York, NY 10022",10022,7/9/19,Studio,,1956,New York County,879665,31973,300250,594060
3950000,"252 E 57th St #36D, New York, NY 10022",10022,7/9/19,3,3,1932,New York County,879665,31973,300250,594060
995000,"14 Sutton Pl S APT 1B, New York, NY 10022",10022,7/9/19,0,0,0,New York County,879665,31973,300250,594060
1230000,"400 E 52nd St APT 15D, New York, NY 10022",10022,7/8/19,2,2,0,New York County,879665,31973,300250,594060
995000,"444 E 52nd St APT 1F, New York, NY 10022",10022,7/8/19,2,2,1200,New York County,879665,31973,300250,594060
442500,"211 E 53rd St APT 5M, New York, NY 10022",10022,7/3/19,Studio,,126021,New York County,879665,31973,300250,594060
1640000,"401 E 60th St APT 3A, New York, NY 10022",10022,7/3/19,Studio,,1121,New York County,879665,31973,300250,594060
10800000,"432 Park Ave #53A, New York, NY 10022",10022,7/3/19,2,3,1789,New York County,879665,31973,300250,594060
1270000,"200 E 57th St APT 5C, New York, NY 10022",10022,7/2/19,2,2,0,New York County,879665,31973,300250,594060
995000,"444 E 52nd St APT 1F, New York, NY 10022",10022,7/1/19,Studio,,72865,New York County,879665,31973,300250,594060
3040000,"250 E 53rd St APT 3004, New York, NY 10022",10022,7/1/19,3,3,1916,New York County,879665,31973,300250,594060
1170000,"320 E 57th St APT 12A, New York, NY 10022",10022,7/1/19,2,2,1250,New York County,879665,31973,300250,594060
15000000,"432 Park Ave APT 59A, New York, NY 10022",10022,7/1/19,Studio,,4462,New York County,879665,31973,300250,594060
5600000,"323 E 51st St, New York, NY 10022",10022,6/28/19,2,2,1200,New York County,879665,31973,300250,594060
2700000,"641 5th Ave #29E, New York, NY 10022",10022,6/28/19,2,2.5,1800,New York County,879665,31973,300250,594060
5600000,"323 E 51st St, New York, NY 10022",10022,6/28/19,2,2,1200,New York County,879665,31973,300250,594060
2700000,"641 5th Ave #29E, New York, NY 10022",10022,6/28/19,2,2.5,1800,New York County,879665,31973,300250,594060
4580000,"328 E 53rd St, New York, NY 10022",10022,6/27/19,6,0,750,New York County,879665,31973,300250,594060
29500000,"432 Park Ave #86-B, New York, NY 10022",10022,6/27/19,Studio,,4028,New York County,879665,31973,300250,594060
31500000,"432 Park Ave #94, New York, NY 10022",10022,6/27/19,Studio,,3952,New York County,879665,31973,300250,594060
1110000,"400 E 54th St APT 2B, New York, NY 10022",10022,6/27/19,2,2,887,New York County,879665,31973,300250,594060
5250000,"25 Sutton Pl #13, New York, NY 10022",10022,6/27/19,3,3.5,0,New York County,879665,31973,300250,594060
1180000,"135 E 54th St APT 7B, New York, NY 10022",10022,6/27/19,2,2,1200,New York County,879665,31973,300250,594060
2870000,"250 E 53rd St APT 2704, New York, NY 10022",10022,6/26/19,3,3,1922,New York County,879665,31973,300250,594060
550000,"320 E 54th St APT 5A, New York, NY 10022",10022,6/26/19,Studio,,446,New York County,879665,31973,300250,594060
700000,"60 Sutton Pl S #9FN, New York, NY 10022",10022,6/26/19,1,1,0,New York County,879665,31973,300250,594060
1180000,"320 E 57th St APT 11C, New York, NY 10022",10022,6/24/19,2,2,1300,New York County,879665,31973,300250,594060
4040000,"400 E 51st St UNIT SU4, New York, NY 10022",10022,6/24/19,0,0,46,New York County,879665,31973,300250,594060
15800000,"432 Park Ave #36A, New York, NY 10022",10022,6/24/19,3,5,4003,New York County,879665,31973,300250,594060
715000,"235 E 57th St APT 3B, New York, NY 10022",10022,6/21/19,1,1,0,New York County,879665,31973,300250,594060
1700000,"434 E 52nd St APT 4E, New York, NY 10022",10022,6/21/19,2,2,0,New York County,879665,31973,300250,594060
790000,"400 E 56th St APT 36J, New York, NY 10022",10022,6/21/19,1,1.5,0,New York County,879665,31973,300250,594060
2100000,"641 5th Ave #32C, New York, NY 10022",10022,6/20/19,2,2,1336,New York County,879665,31973,300250,594060
1900000,"430 E 56th St APT 1F, New York, NY 10022",10022,6/19/19,3,2,0,New York County,879665,31973,300250,594060
3250000,"401 E 60th St APT 30C, New York, NY 10022",10022,6/19/19,3,4,2000,New York County,879665,31973,300250,594060
400000,"303 E 57th St APT 43D, New York, NY 10022",10022,6/18/19,1,1.5,1100,New York County,879665,31973,300250,594060
2560000,"641 5th Ave #29F, New York, NY 10022",10022,6/18/19,1,2,1268,New York County,879665,31973,300250,594060
230000,"2 E 55th St #818, New York, NY 10022",10022,6/18/19,2,3,1394,New York County,879665,31973,300250,594060
1300000,"415 E 52nd St APT 11AA, New York, NY 10022",10022,6/18/19,2,2,0,New York County,879665,31973,300250,594060
995000,"419 E 57th St APT 15F, New York, NY 10022",10022,6/18/19,2,2,0,New York County,879665,31973,300250,594060
725000,"136 E 56th St APT 3L, New York, NY 10022",10022,6/17/19,2,1,950,New York County,879665,31973,300250,594060
1600000,"641 5th Ave #23B, New York, NY 10022",10022,6/14/19,1,2,1238,New York County,879665,31973,300250,594060
350000,"342 E 53rd St APT 5G, New York, NY 10022",10022,6/14/19,Studio,,350,New York County,879665,31973,300250,594060
789000,"245 E 54th St APT 22M, New York, NY 10022",10022,6/14/19,1,1,0,New York County,879665,31973,300250,594060
705000,"300 E 59th St APT 1604, New York, NY 10022",10022,6/13/19,1,1,840,New York County,879665,31973,300250,594060
1040000,"300 E 54th St APT 9H, New York, NY 10022",10022,6/13/19,2,1.5,0,New York County,879665,31973,300250,594060
2950000,"60 Sutton Pl S #10DEN, New York, NY 10022",10022,6/13/19,3,3,2370,New York County,879665,31973,300250,594060
1150000,"35 Sutton Pl APT 8D, New York, NY 10022",10022,6/13/19,0,0,0,New York County,879665,31973,300250,594060
725000,"136 E 56th St APT 3L, New York, NY 10022",10022,6/11/19,Studio,,197972,New York County,879665,31973,300250,594060
563200,"414 E 52nd St APT 7G, New York, NY 10022",10022,6/11/19,1,1,800,New York County,879665,31973,300250,594060
2400000,"400 E 51st St #SU14, New York, NY 10022",10022,6/11/19,0,0,36,New York County,879665,31973,300250,594060
1880000,"300 E 55th St APT 14C, New York, NY 10022",10022,6/11/19,2,2,1233,New York County,879665,31973,300250,594060
2400000,"400 E 51st St APT 11A, New York, NY 10022",10022,6/11/19,3,3,1812,New York County,879665,31973,300250,594060
3400000,"216 E 50th St, New York, NY 10022",10022,6/11/19,7,4,3303,New York County,879665,31973,300250,594060
1650000,"400 E 56th St APT 36P, New York, NY 10022",10022,6/10/19,2,2,0,New York County,879665,31973,300250,594060
770000,"220 E 60th St APT 4B, New York, NY 10022",10022,6/10/19,1,1,679,New York County,879665,31973,300250,594060
1060000,"230 E 50th St APT 9D, New York, NY 10022",10022,6/10/19,2,1.5,1150,New York County,879665,31973,300250,594060
1020000,"250 E 54th St APT 33C, New York, NY 10022",10022,6/10/19,1,2,788,New York County,879665,31973,300250,594060
1200000,"415 E 52nd St APT 5DB, New York, NY 10022",10022,6/7/19,2,2,0,New York County,879665,31973,300250,594060
918937,"480 Park Ave #11-J, New York, NY 10022",10022,6/7/19,1,1,0,New York County,879665,31973,300250,594060
1620000,"45 Sutton Pl S APT 15B, New York, NY 10022",10022,6/7/19,2,2,1500,New York County,879665,31973,300250,594060
2250000,"351 E 51st St APT L1C, New York, NY 10022",10022,6/7/19,0,0,2200,New York County,879665,31973,300250,594060
403000,"343 E 51st St APT 5B, New York, NY 10022",10022,6/7/19,0,0,0,New York County,879665,31973,300250,594060
1470000,"250 E 54th St APT 9A, New York, NY 10022",10022,6/7/19,2,2,1300,New York County,879665,31973,300250,594060
796000,"150 E 56th St APT 2G, New York, NY 10022",10022,6/7/19,1,1,790,New York County,879665,31973,300250,594060
358000,"333 E 53rd St APT 10D, New York, NY 10022",10022,6/7/19,Studio,,0,New York County,879665,31973,300250,594060
219100,"400 E 59th St APT 2H, New York, NY 10022",10022,6/7/19,0,0,0,New York County,879665,31973,300250,594060
17000000,"151 E 58th St APT 46A, New York, NY 10022",10022,6/6/19,0,0,3058,New York County,879665,31973,300250,594060
715000,"235 E 57th St APT 3B, New York, NY 10022",10022,6/5/19,Studio,,105749,New York County,879665,31973,300250,594060
408000,"303 E 57th St APT 19C, New York, NY 10022",10022,6/5/19,1,1,800,New York County,879665,31973,300250,594060
2000000,"641 5th Ave #25F, New York, NY 10022",10022,6/5/19,2,2,1205,New York County,879665,31973,300250,594060
1570000,"117 E 57th St APT 22H, New York, NY 10022",10022,6/5/19,2,2,1208,New York County,879665,31973,300250,594060
