year,zipcode,boro,sq ft,bedrooms,starbucks within mile,unemployment,income?,median previous year price,house price (dep variable)
2014,10020,Manhattan,2726,2,2,1486,416136,1463166.9,1625741
2014,10021,Manhattan,3211,3,5,3665,339878,1249853.4,1388726
2014,10022,Manhattan,3397,2,0,2530,151020,1693540.8,1881712
2014,10023,Manhattan,1652,1,6,1675,133766,1519724.7,1688583
2014,10024,Manhattan,1584,2,0,2370,56580,1333010.7,1481123
2014,10025,Manhattan,509,3,5,1497,577898,1346378.4,1495976
2014,10026,Manhattan,892,2,2,1312,455072,889530.3,988367
2014,10027,Manhattan,1433,3,4,1303,231451,1009268.1,1121409
2014,10028,Manhattan,668,3,1,3024,475497,1477852.2,1642058
2014,10029,Manhattan,591,2,1,2466,128310,358977.6,398864
2014,10030,Manhattan,1360,3,1,2395,322853,589290.3,654767
2014,10031,Manhattan,1369,1,6,1433,477504,324252.9,360281
2014,10032,Manhattan,3246,2,4,3581,314390,1425718.8,1584132
2014,10033,Manhattan,2805,1,2,2003,669508,1170350.1,1300389
2014,10034,Manhattan,2536,2,4,1038,73987,681993.9,757771
2014,10035,Manhattan,1350,3,3,1826,502714,933305.4,1037006
2014,10036,Manhattan,1934,2,0,1138,83366,635655.6,706284
2014,10037,Manhattan,2449,3,2,3272,164789,677938.5,753265
2014,10038,Manhattan,3076,3,4,2670,286557,1282834.8,1425372
2014,10039,Manhattan,3019,1,3,3082,576857,476725.5,529695
2014,10040,Manhattan,2951,3,0,2824,458841,1050234.3,1166927
2014,10041,Manhattan,2420,2,0,1390,395099,431730,479700
2014,10044,Manhattan,2246,2,0,1419,308879,698642.1,776269
2014,10045,Manhattan,684,2,6,3807,246789,683479.8,759422
2014,10048,Manhattan,1237,1,0,3002,113936,1115286.3,1239207
2014,10055,Manhattan,1895,2,0,3065,566189,1387807.2,1542008
2014,10060,Manhattan,2453,1,2,1271,541420,1779793.2,1977548
2014,10069,Manhattan,2096,2,4,3578,59824,470052.9,522281
2014,10090,Manhattan,1165,1,2,1475,69043,1271044.8,1412272
2014,10095,Manhattan,3234,2,6,3823,261618,1670688.9,1856321
2014,10098,Manhattan,2718,2,0,2955,374675,683272.8,759192
2014,10099,Manhattan,1050,1,1,3335,212862,1724006.7,1915563
2014,10103,Manhattan,3484,2,1,3873,706659,822706.2,914118
2014,10104,Manhattan,531,1,0,2191,440462,1094568.3,1216187
2014,10105,Manhattan,1135,1,1,1334,133654,452092.5,502325
2014,10106,Manhattan,3493,2,2,1766,566543,1057068.9,1174521
2014,10107,Manhattan,2106,1,0,1286,167250,419014.8,465572
2014,10110,Manhattan,1240,3,4,1211,451274,837653.4,930726
2014,10111,Manhattan,616,2,5,1675,544126,774017.1,860019
2014,10112,Manhattan,1673,3,4,3408,544451,1536151.5,1706835
2014,10115,Manhattan,2949,2,3,3100,341734,1642816.8,1825352
2014,10118,Manhattan,2684,1,0,1850,353643,584218.8,649132
2014,10119,Manhattan,2671,1,5,2686,133147,1715511.6,1906124
2014,10120,Manhattan,1547,1,6,3397,377390,933567.3,1037297
2014,10121,Manhattan,2612,3,4,1248,358057,1126368.9,1251521
2014,10122,Manhattan,2761,3,1,2970,341748,771341.4,857046
2014,10123,Manhattan,862,3,1,3978,327207,308229.3,342477
2014,10128,Manhattan,2536,2,4,2292,616638,677282.4,752536
2014,10151,Manhattan,2763,1,4,3838,613500,458117.1,509019
2014,10152,Manhattan,2282,3,4,1364,222932,1496633.4,1662926
2014,10153,Manhattan,2185,3,3,1788,467573,845837.1,939819
2014,10154,Manhattan,922,1,1,3214,285807,1308399.3,1453777
2014,10155,Manhattan,2905,1,1,1294,667477,904309.2,1004788
2014,10158,Manhattan,2214,3,0,2138,131979,375800.4,417556
2014,10161,Manhattan,1694,2,4,1403,363008,1755258.3,1950287
2014,10162,Manhattan,3103,1,5,3785,282574,373151.7,414613
2014,10165,Manhattan,1680,3,6,2398,396530,1223856.9,1359841
2014,10166,Manhattan,2079,1,4,2825,75396,1524679.2,1694088
2014,10167,Manhattan,2795,3,2,3008,361092,623787.3,693097
2014,10168,Manhattan,2304,2,3,3467,617795,1413556.2,1570618
2014,10169,Manhattan,1563,1,2,1797,547841,1078991.1,1198879
2014,10170,Manhattan,2964,2,2,1781,693557,1198546.2,1331718
2014,10171,Manhattan,747,1,4,1758,286486,796320.9,884801
2014,10172,Manhattan,3189,2,4,1498,274647,1440364.5,1600405
2014,10173,Manhattan,3204,1,4,3625,320334,712985.4,792206
2014,10174,Manhattan,830,2,4,1635,301717,351277.2,390308
2014,10175,Manhattan,2860,2,4,3002,339519,1132782.3,1258647
2014,10176,Manhattan,1604,3,3,1168,161178,375605.1,417339
2014,10177,Manhattan,1115,2,2,1331,524192,1596651.3,1774057
2014,10178,Manhattan,1326,2,2,2227,696679,1351587.6,1501764
2014,10199,Manhattan,2296,2,4,2220,52525,1334656.8,1482952
2014,10270,Manhattan,691,1,6,3989,470998,237946.5,264385
2014,10271,Manhattan,2934,1,0,3981,479707,617084.1,685649
2014,10278,Manhattan,2454,3,2,3439,186208,735929.1,817699
2014,10279,Manhattan,2725,1,5,1135,207646,738767.7,820853
2014,10280,Manhattan,3499,3,3,3743,278998,1535795.1,1706439
2014,10281,Manhattan,2186,2,2,3881,130903,1141577.1,1268419
2014,10282,Manhattan,1643,2,0,2152,533523,651874.5,724305
2014,11101,Queens,660,3,4,1630,382990,1690750.8,1878612
2014,11102,Queens,1682,1,3,2563,132139,954411.3,1060457
2014,11103,Queens,3411,2,4,1570,223684,1305886.5,1450985
2014,11004,Queens,3130,2,4,2371,378221,1553737.5,1726375
2014,11104,Queens,2755,3,2,1254,725880,1102510.8,1225012
2014,11105,Queens,2955,3,3,2723,737073,979809.3,1088677
2014,11106,Queens,2089,1,4,3149,113302,636067.8,706742
2014,11109,Queens,1569,3,5,3770,529588,424447.2,471608
2014,11351,Queens,1425,2,4,3464,313963,1231618.5,1368465
2014,11354,Queens,956,1,5,2998,558927,302472,336080
2014,11355,Queens,2543,1,4,1392,464069,1159513.2,1288348
2014,11356,Queens,3261,2,2,3457,112102,497295.9,552551
2014,11357,Queens,1032,3,4,1416,735927,1587357.9,1763731
2014,11358,Queens,1785,3,4,1783,284631,771129,856810
2014,11359,Queens,2990,3,5,3723,53465,1768950,1965500
2014,11360,Queens,1608,1,0,1563,330892,1162138.5,1291265
2014,11361,Queens,2399,1,4,3597,569316,1684727.1,1871919
2014,11362,Queens,2702,1,1,2435,394427,1745559.9,1939511
2014,11363,Queens,3042,2,2,2390,108789,315573.3,350637
2014,11364,Queens,3178,3,4,1721,448137,1340087.4,1488986
2014,11365,Queens,2856,2,3,2247,381751,1650042,1833380
2014,11366,Queens,1745,3,2,1709,749005,1463637.6,1626264
2014,11367,Queens,2286,1,3,1663,698401,348704.1,387449
2014,11368,Queens,2040,3,0,3595,216492,363033,403370
2014,11369,Queens,3037,1,6,1215,293288,1328794.2,1476438
2014,11370,Queens,1931,3,3,1380,359944,517415.4,574906
2014,11371,Queens,813,3,0,1822,327461,1628912.7,1809903
2014,11372,Queens,3389,3,6,2629,421562,1600913.7,1778793
2014,11373,Queens,2616,2,3,3602,569875,1705944.6,1895494
2014,11374,Queens,1146,1,3,1881,107357,318952.8,354392
2014,11375,Queens,1542,2,5,1899,567881,895853.7,995393
2014,11377,Queens,2747,3,5,3361,738954,1292109.3,1435677
2014,11378,Queens,836,1,5,2547,668504,868467.6,964964
2014,11379,Queens,3150,2,6,2516,321121,1080226.8,1200252
2014,11385,Queens,2754,1,2,1470,440436,372681,414090
2014,11411,Queens,1778,1,6,1561,444352,1032561.9,1147291
2014,11412,Queens,1442,1,3,1570,466905,966951.9,1074391
2014,11413,Queens,2804,3,5,1951,330533,1673679.6,1859644
2014,11414,Queens,2018,3,0,3603,421122,653409,726010
2014,11415,Queens,1628,3,6,2344,417890,1532085.3,1702317
2014,11416,Queens,508,2,2,3686,743261,423054,470060
2014,11417,Queens,1583,1,4,2484,71471,1659548.7,1843943
2014,11418,Queens,1521,1,1,3089,610175,1038480.3,1153867
2014,11419,Queens,536,2,3,2538,117746,316640.7,351823
2014,11420,Queens,2078,3,4,1954,624734,305419.5,339355
2014,11421,Queens,2733,2,2,3776,612417,1000268.1,1111409
2014,11422,Queens,578,2,6,3776,182941,273900.6,304334
2014,11423,Queens,3392,3,5,1669,447774,960621.3,1067357
2014,11426,Queens,1360,3,2,3202,352216,1618038.9,1797821
2014,11427,Queens,3452,1,0,3936,731126,684468,760520
2014,11428,Queens,524,1,3,3674,564263,1687867.2,1875408
2014,11429,Queens,1635,1,6,1810,115709,1289875.5,1433195
2014,11430,Queens,2094,1,2,1147,607962,1470573,1633970
2014,11432,Queens,2722,1,3,2080,285367,348348.6,387054
2014,11433,Queens,1932,1,1,3916,354689,1719275.4,1910306
2014,11434,Queens,2093,2,4,3354,171936,1582548.3,1758387
2014,11435,Queens,2952,3,4,1264,172561,800047.8,888942
2014,11436,Queens,3238,1,0,3457,191067,893000.7,992223
2014,11691,Queens,934,1,4,3764,295864,1680414.3,1867127
2014,11692,Queens,2906,3,0,2720,275953,954598.5,1060665
2014,11693,Queens,897,1,6,2899,235701,1352513.7,1502793
2014,11694,Queens,2892,1,6,3364,652683,1036883.7,1152093
2014,11697,Queens,699,2,3,1051,577194,1079935.2,1199928
2014,10301,Staten,1024,1,6,2689,240315,363536.1,403929
2014,10302,Staten,3152,2,1,3373,423629,806287.5,895875
2014,10303,Staten,2183,3,2,3627,441300,261501.3,290557
2014,10304,Staten,760,2,1,2158,369427,1219464,1354960
2014,10305,Staten,1331,1,1,3154,324568,940954.5,1045505
2014,10306,Staten,2319,2,4,2353,278756,742917.6,825464
2014,10307,Staten,1315,3,2,2548,608425,388117.8,431242
2014,10308,Staten,1779,3,3,3961,661981,1407216.6,1563574
2014,10309,Staten,1523,3,1,1182,58709,1129835.7,1255373
2014,10310,Staten,1162,3,6,2356,543210,740531.7,822813
2014,10311,Staten,1576,2,5,2316,726364,458498.7,509443
2014,10312,Staten,2943,1,5,1756,181281,599754.6,666394
2014,10314,Staten,1120,2,3,3173,712887,957852.9,1064281
2015,10001,Manhattan,2569,1,5,2863,691066,1386866.7,1540963
2015,10002,Manhattan,1678,3,4,3622,144107,1038592.8,1153992
2015,10003,Manhattan,2943,2,2,2225,534162,1261170,1401300
2015,10004,Manhattan,2148,2,1,1532,605882,1638640.8,1820712
2015,10005,Manhattan,3164,2,3,3488,443269,962164.8,1069072
2015,10006,Manhattan,1871,1,6,2786,429414,902459.7,1002733
2015,10007,Manhattan,2482,2,5,2248,367574,1507165.2,1674628
2015,10009,Manhattan,1212,1,1,3879,593985,1047908.7,1164343
2015,10010,Manhattan,1240,3,0,1195,242424,1716317.1,1907019
2015,10011,Manhattan,2528,1,5,2348,265388,1437196.5,1596885
2015,10012,Manhattan,2841,1,5,3670,369629,1048774.5,1165305
2015,10013,Manhattan,2151,3,5,2249,174610,1373212.8,1525792
2015,10014,Manhattan,2846,2,4,3707,295014,1363825.8,1515362
2015,10015,Manhattan,1079,2,5,3102,538989,1175126.4,1305696
2015,10016,Manhattan,856,3,3,3880,430253,503407.8,559342
2015,10017,Manhattan,1200,3,6,1198,677741,622656.9,691841
2015,10018,Manhattan,2800,1,4,2459,474148,1370751.3,1523057
2015,10019,Manhattan,3467,3,0,1878,653856,1299199.5,1443555
2015,10020,Manhattan,2155,1,3,1490,520049,607663.8,675182
2015,10021,Manhattan,2878,3,0,2264,721251,483525.9,537251
2015,10022,Manhattan,2326,1,1,3218,319164,1262679.3,1402977
2015,10023,Manhattan,2603,3,0,3929,398597,1131192,1256880
2015,10024,Manhattan,3185,2,4,3749,65501,1261455.3,1401617
2015,10025,Manhattan,745,3,0,2509,625125,1704249,1893610
2015,10026,Manhattan,2237,2,4,2442,118208,853041.6,947824
2015,10027,Manhattan,977,2,5,3635,477534,1442616.3,1602907
2015,10028,Manhattan,2079,3,2,2314,275507,1789407,1988230
2015,10029,Manhattan,1852,3,1,1538,746380,594518.4,660576
2015,10030,Manhattan,1933,3,6,1696,126272,1125681.3,1250757
2015,10031,Manhattan,3430,3,3,2292,578461,453483.9,503871
2015,10032,Manhattan,2215,2,6,3915,562987,323519.4,359466
2015,10033,Manhattan,2221,3,4,1347,62529,891335.7,990373
2015,10034,Manhattan,1635,2,6,2290,257468,1440644.4,1600716
2015,10035,Manhattan,1128,1,5,1575,257411,1213462.8,1348292
2015,10036,Manhattan,2776,3,1,1608,706984,998137.8,1109042
2015,10037,Manhattan,1687,1,4,2882,72923,1753087.5,1947875
2015,10038,Manhattan,1499,3,0,1030,39497,950133.6,1055704
2015,10039,Manhattan,851,1,6,3095,65448,671306.4,745896
2015,10040,Manhattan,711,2,2,1673,649988,1449851.4,1610946
2015,10041,Manhattan,1815,2,3,2382,527141,1727725.5,1919695
2015,10044,Manhattan,1434,3,0,1301,495449,243593.1,270659
2015,10045,Manhattan,1459,1,5,1823,166126,523989,582210
2015,10048,Manhattan,1435,1,2,1916,201013,472682.7,525203
2015,10055,Manhattan,607,2,6,1371,515462,445826.7,495363
2015,10060,Manhattan,2417,2,5,1147,51536,1406610,1562900
2015,10069,Manhattan,1593,3,1,1877,61873,1557429.3,1730477
2015,10090,Manhattan,1247,2,6,1119,130002,377768.7,419743
2015,10095,Manhattan,3326,3,1,2527,709687,1260303.3,1400337
2015,10098,Manhattan,838,2,0,2096,214505,1048899.6,1165444
2015,10099,Manhattan,1684,1,2,2645,158668,300776.4,334196
2015,10103,Manhattan,1156,2,6,3588,194454,291712.5,324125
2015,10104,Manhattan,1621,3,6,3704,708762,729831.6,810924
2015,10105,Manhattan,2482,3,3,1515,187706,816263.1,906959
2015,10106,Manhattan,1615,3,6,3324,651811,966542.4,1073936
2015,10107,Manhattan,1962,3,2,3091,574808,1666394.1,1851549
2015,10110,Manhattan,2406,3,2,1642,612379,383685.3,426317
2015,10111,Manhattan,2684,1,1,2907,742241,598086.9,664541
2015,10112,Manhattan,1204,3,0,3456,513637,1484124.3,1649027
2015,10115,Manhattan,687,3,5,3540,695426,538501.5,598335
2015,10118,Manhattan,1691,3,1,1935,47606,1324197,1471330
2015,10119,Manhattan,2706,1,3,2898,542766,637796.7,708663
2015,10120,Manhattan,3358,3,1,1655,627224,1073113.2,1192348
2015,10121,Manhattan,2315,1,5,1409,567567,1443117.6,1603464
2015,10122,Manhattan,1513,1,2,2553,496196,1135471.5,1261635
2015,10123,Manhattan,2104,3,2,1050,734516,337831.2,375368
2015,10128,Manhattan,1432,1,1,3507,145735,1285333.2,1428148
2015,10151,Manhattan,2452,3,0,3195,627710,1131811.2,1257568
2015,10152,Manhattan,2050,3,3,2154,201834,1744010.1,1937789
2015,10153,Manhattan,2934,1,0,2356,594032,666238.5,740265
2015,10154,Manhattan,2849,2,2,1895,350421,313312.5,348125
2015,10155,Manhattan,1751,3,0,3876,278504,1408565.7,1565073
2015,10158,Manhattan,3133,3,5,3754,82059,917366.4,1019296
2015,10161,Manhattan,2687,2,6,3175,495262,814048.2,904498
2015,10162,Manhattan,2218,3,4,3682,637211,936742.5,1040825
2015,10165,Manhattan,646,1,2,1391,110107,1702559.7,1891733
2015,10166,Manhattan,1623,1,6,2603,704102,293193,325770
2015,10167,Manhattan,3267,3,3,3806,685898,1518244.2,1686938
2015,10168,Manhattan,625,2,6,2833,70192,1474219.8,1638022
2015,10169,Manhattan,1044,2,1,1140,565174,1450676.7,1611863
2015,10170,Manhattan,2993,3,6,3111,395590,827349.3,919277
2015,10171,Manhattan,1237,3,6,2939,163979,253507.5,281675
2015,10172,Manhattan,2528,1,0,3749,579229,1499972.4,1666636
2015,10173,Manhattan,2390,3,0,3552,558248,1607362.2,1785958
2015,10174,Manhattan,2695,3,3,3407,656002,1731462.3,1923847
2015,10175,Manhattan,2382,3,0,2183,590271,734310,815900
2015,10176,Manhattan,1463,1,1,1466,583112,1343275.2,1492528
2015,10177,Manhattan,1378,3,4,2854,256373,971279.1,1079199
2015,10178,Manhattan,1792,3,3,1172,692147,301679.1,335199
2015,10199,Manhattan,2181,2,4,3077,449451,1515393,1683770
2015,10270,Manhattan,1578,3,2,3804,235367,1694889.9,1883211
2015,10271,Manhattan,1434,3,1,3210,254461,1456389.9,1618211
2015,10278,Manhattan,1571,2,3,3878,344478,1701522.9,1890581
2015,10279,Manhattan,637,2,4,3867,304626,1711239.3,1901377
2015,10280,Manhattan,1761,2,4,1472,618677,1274991.3,1416657
2015,10281,Manhattan,704,1,1,2814,436205,659228.4,732476
2015,10282,Manhattan,2468,3,3,3685,706099,1159552.8,1288392
2015,10301,Staten,1944,1,5,2995,562492,345334.5,383705
2015,10302,Staten,1865,3,2,2760,518031,1793481.3,1992757
2015,10303,Staten,2285,3,4,2543,533294,1548784.8,1720872
2015,10304,Staten,3386,3,1,2886,368607,821264.4,912516
2015,10305,Staten,1647,1,3,1542,287368,1685556,1872840
2015,10306,Staten,1649,3,4,1339,438997,1232423.1,1369359
2015,10307,Staten,3214,3,3,1543,714429,1420596,1578440
2015,10308,Staten,1806,2,4,2689,361111,858811.5,954235
2015,10309,Staten,2049,1,5,1081,630305,243828,270920
2015,10310,Staten,2164,2,3,2604,242293,496782.9,551981
2015,10311,Staten,2722,2,2,1336,49279,1593466.2,1770518
2015,10312,Staten,2565,1,6,3326,541080,1065152.7,1183503
2015,10314,Staten,832,2,2,2990,496436,481438.8,534932
2015,10451,Bronx,739,2,2,2518,56401,1212261.3,1346957
2015,10452,Bronx,1365,3,6,2386,619880,373833.9,415371
2015,10453,Bronx,3181,3,4,2349,542167,941868,1046520
2015,10454,Bronx,1088,1,6,1132,275718,1780432.2,1978258
2015,10455,Bronx,904,2,5,2571,359376,352873.8,392082
2015,10456,Bronx,2885,3,1,1072,48965,926384.4,1029316
2015,10457,Bronx,2925,2,0,2934,432519,506358,562620
2015,10458,Bronx,3046,3,5,2476,213235,1407879.9,1564311
2015,10459,Bronx,560,1,2,1894,572384,731482.2,812758
2015,10460,Bronx,1589,2,5,2950,36577,1575603,1750670
2015,10461,Bronx,854,2,5,3118,126763,1058125.5,1175695
2015,10462,Bronx,2076,1,3,3598,541432,1236274.2,1373638
2015,10463,Bronx,3425,2,2,2184,93480,1352544.3,1502827
2015,10464,Bronx,679,2,4,1967,220684,503177.4,559086
2015,10465,Bronx,3182,2,6,2902,490672,997073.1,1107859
2015,10466,Bronx,2317,2,1,2245,619555,1296806.4,1440896
2015,10467,Bronx,1298,1,4,3714,104090,1292512.5,1436125
2015,10468,Bronx,3494,3,6,1585,439837,1201842,1335380
2015,10469,Bronx,1918,3,6,3913,660933,1488526.2,1653918
2015,10470,Bronx,2964,1,6,3842,249595,1059497.1,1177219
2015,10471,Bronx,1821,2,0,1740,247602,1341521.1,1490579
2015,10472,Bronx,2013,1,4,1508,579406,773122.5,859025
2015,10473,Bronx,2266,1,4,2174,317373,1025199,1139110
2015,10474,Bronx,1914,2,0,3351,370878,506021.4,562246
2015,10475,Bronx,3316,2,6,2564,622241,1438420.5,1598245
2015,11004,Queens,3196,3,5,2397,530344,1448786.7,1609763
2015,11101,Queens,3468,3,6,3470,558381,258573.6,287304
2015,11102,Queens,1024,1,6,2493,485676,1419516.9,1577241
2015,11103,Queens,2607,1,0,2831,611590,1302656.4,1447396
2015,11104,Queens,2161,1,5,3499,509665,1163305.8,1292562
2015,11105,Queens,2162,3,3,1233,88506,1149725.7,1277473
2015,11106,Queens,700,3,2,1072,494665,1311030.9,1456701
2015,11109,Queens,3481,1,2,2491,64926,1487857.5,1653175
2015,11201,Brooklyn,714,2,5,3051,208111,1616355.9,1795951
2015,11203,Brooklyn,3233,2,3,1516,423884,608881.5,676535
2015,11204,Brooklyn,2239,2,1,2169,438358,554710.5,616345
2015,11205,Brooklyn,873,1,5,2760,739889,1308116.7,1453463
2015,11206,Brooklyn,797,1,3,1218,333383,736344.9,818161
2015,11207,Brooklyn,2649,3,1,2580,258534,1314308.7,1460343
2015,11208,Brooklyn,3292,3,1,2316,184501,1647027.9,1830031
2015,11209,Brooklyn,1911,3,2,2641,398765,929686.5,1032985
2015,11210,Brooklyn,2991,2,5,1688,189323,552749.4,614166
2015,11211,Brooklyn,775,3,2,1376,653693,388810.8,432012
2015,11212,Brooklyn,3280,2,3,2697,725379,1298553.3,1442837
2015,11213,Brooklyn,896,2,5,3717,518574,646123.5,717915
2015,11214,Brooklyn,1654,3,2,2576,153018,610587.9,678431
2015,11215,Brooklyn,2984,3,2,3548,723554,1185234.3,1316927
2015,11216,Brooklyn,1446,2,0,2969,248259,1049403.6,1166004
2015,11217,Brooklyn,1202,3,2,3514,40358,857071.8,952302
2015,11218,Brooklyn,2218,2,3,1241,66361,1010878.2,1123198
2015,11219,Brooklyn,1670,3,3,2420,215469,1238007.6,1375564
2015,11220,Brooklyn,1926,3,6,2339,317714,831780.9,924201
2015,11221,Brooklyn,2738,1,0,2049,158581,412983,458870
2015,11222,Brooklyn,2351,2,1,1670,329761,832686.3,925207
2015,11223,Brooklyn,2736,2,4,2799,43674,1707524.1,1897249
2015,11224,Brooklyn,2336,1,1,3969,350439,1652810.4,1836456
2015,11225,Brooklyn,842,1,6,3035,464247,241582.5,268425
2015,11226,Brooklyn,2934,2,5,3980,233413,1647566.1,1830629
2015,11228,Brooklyn,1496,3,4,2047,229808,1755586.8,1950652
2015,11229,Brooklyn,2019,2,1,2066,116543,698183.1,775759
2015,11230,Brooklyn,810,2,0,3512,92552,1253194.2,1392438
2015,11231,Brooklyn,1118,2,5,2482,141976,888598.8,987332
2015,11232,Brooklyn,697,1,2,3414,231074,1043318.7,1159243
2015,11233,Brooklyn,682,3,2,1727,114310,1717983,1908870
2015,11234,Brooklyn,1933,3,3,3110,715480,730106.1,811229
2015,11235,Brooklyn,2262,1,6,1884,444781,716028.3,795587
2015,11236,Brooklyn,553,3,5,2378,40868,661840.2,735378
2015,11237,Brooklyn,1942,2,3,2307,341490,754676.1,838529
2015,11238,Brooklyn,1534,1,2,3597,332063,821520,912800
2015,11239,Brooklyn,731,3,6,1395,119357,750364.2,833738
2015,11241,Brooklyn,2844,3,4,2478,199307,465897.6,517664
2015,11242,Brooklyn,2041,3,1,3286,668688,984169.8,1093522
2015,11243,Brooklyn,1834,1,5,1946,630692,532900.8,592112
2015,11249,Brooklyn,3434,1,5,2765,681232,438890.4,487656
2015,11252,Brooklyn,3237,2,3,3684,333278,1418845.5,1576495
2015,11256,Brooklyn,1305,2,2,1878,166661,1671565.5,1857295
2015,11351,Queens,531,3,5,3243,613312,1408096.8,1564552
2015,11354,Queens,843,1,4,2455,136286,1040650.2,1156278
2015,11355,Queens,2378,3,6,2354,587609,782066.7,868963
2015,11356,Queens,1828,3,0,1538,683899,1158574.5,1287305
2015,11357,Queens,3244,2,2,1768,510267,881129.7,979033
2015,11358,Queens,2441,2,3,2667,499041,1108404,1231560
2015,11359,Queens,1338,2,3,2818,485862,1448513.1,1609459
2015,11360,Queens,3163,1,1,3400,56356,1609646.4,1788496
2015,11361,Queens,1615,2,0,3705,563068,1368605.7,1520673
2015,11362,Queens,3160,3,1,3005,219413,535212.9,594681
2015,11363,Queens,597,3,1,1267,161722,1095282,1216980
2015,11364,Queens,3012,3,1,3133,164639,922333.5,1024815
2015,11365,Queens,2929,1,3,2165,725984,1345016.7,1494463
2015,11366,Queens,3318,3,0,2406,393056,449219.7,499133
2015,11367,Queens,3242,2,3,2785,406057,1650838.5,1834265
